Pokemon,fire,water,grass,electric,rock,ground,flying,normal,fighting,psychic,dark,ghost,bug,dragon,ice,fairy,steel,poison,clusters
Mandibuzz,0.0,0.0,0.0,0.0,0.023134391231564515,0.0,0.03548271976229708,0.01734748050921994,0.0,0.0,0.019597794093453472,0.0,0.0,0.0,0.0,0.0,0.02501974653906045,0.0,4
Manectric,0.01443681208047641,0.0,0.0,0.0841145065722846,0.0,0.013692861688226886,0.0,0.015879480393811995,0.020468944917132158,0.0,0.0,0.01597602498352392,0.0,0.0,0.012807750913606157,0.0,0.0,0.0,12
Mankey,0.011373060743810875,0.0,0.0,0.0,0.03336522100800361,0.01078699001335661,0.0,0.012509568877966441,0.016125066434790135,0.0,0.0,0.012585624968269432,0.0,0.0,0.010089715674073884,0.0,0.0,0.03203023201279692,3
Mantine,0.0,0.028265837693313207,0.0,0.0,0.021368890283187864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012923998146220963,0.0,0.0,0.013675927466753952,5
Mantyke,0.0,0.03179417504552191,0.0,0.0,0.012018151479603112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014537260979396255,0.0,0.0,0.0,5
Maractus,0.0,0.0,0.04585305623126895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0299961513985857,7
Mareep,0.0,0.0,0.0,0.08768198676067328,0.0,0.014273605899727631,0.0,0.016552963886913727,0.021337077638166852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
Marill,0.0,0.04848704926046125,0.011953695246849605,0.0,0.009164016710244475,0.0,0.0,0.013743400435817824,0.0,0.0,0.0,0.0,0.0,0.0,0.02216974927674513,0.0,0.0,0.0,5
Marowak,0.024829719214862395,0.0,0.0,0.0,0.03642155299405188,0.011775103432509343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011013957139083432,0.0,0.0,0.0,3
Marshtomp,0.012618904978122136,0.03672649406427532,0.012072428252508646,0.0,0.037020162202436535,0.0,0.0,0.013879910126589009,0.01789146173489453,0.0,0.0,0.02792859532580975,0.0,0.0,0.03358493361165639,0.0,0.0,0.02369262261065152,5
Masquerain,0.0,0.02632636050899718,0.0,0.0,0.0,0.0,0.030525990028223662,0.02984827660262592,0.019237491230775977,0.0,0.0,0.015014874570597046,0.04550313425394229,0.0,0.012037210363502323,0.0,0.0,0.0,4
Mawile,0.021531372805468275,0.0,0.01029946551712261,0.0,0.023687522265645855,0.0102109145751656,0.0,0.0,0.0,0.0,0.013377577976141334,0.0,0.0,0.014018412274225702,0.028652633786100803,0.025015150455624545,0.0,0.030319668647179235,3
Medicham,0.010957310965141099,0.0,0.010482791549380336,0.0,0.024109149918435997,0.020785328877899717,0.012325923509294491,0.012052273290663865,0.015535603936319994,0.0,0.0,0.012125549100141646,0.0,0.0,0.00972087942560665,0.0,0.0,0.020572897091683695,9
Meditite,0.011072239182724984,0.0,0.010592742663472696,0.0,0.02436202415340144,0.021003340469195386,0.012455206727002302,0.012178686266578895,0.01569855260823144,0.0,0.0,0.012252730645845566,0.0,0.0,0.009822839053227608,0.0,0.0,0.020788680544467492,9
Meganium,0.0,0.014059204767632876,0.06932137623082064,0.0,0.021257435028680622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018870408950926645,0.0,0.0,0.0,0.013604596950464632,7
Meloetta,0.01249047497943026,0.0,0.011949560068037367,0.0,0.00916084657356685,0.023693644463917297,0.01405058592213017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011081040013363784,0.0,0.0,0.0,9
Meowstic-F,0.0,0.0,0.0,0.0,0.0,0.013087338590835431,0.015521864999922544,0.0,0.0,0.0,0.017146053980793902,0.0,0.0,0.017967411889325272,0.0,0.0,0.0,0.0,1
Meowstic-M,0.0,0.0,0.0,0.0,0.0,0.013115786323323018,0.015555604622395173,0.0,0.0,0.032894476766513685,0.03436664815224275,0.0,0.0,0.018006467356819614,0.0,0.0,0.0,0.0,1
Meowth,0.0,0.012257389402016582,0.0,0.0,0.0,0.0,0.0,0.013897171588623164,0.017913712079792716,0.0,0.015699911415405606,0.0,0.0,0.0,0.0,0.0,0.0,0.011861043724410372,12
Metagross,0.0,0.0,0.012939073567375661,0.0,0.03967773443706064,0.038483484795966416,0.015214080173332667,0.0,0.0,0.03217227609816363,0.016806062926161894,0.0,0.0,0.0,0.011998633516179002,0.0,0.0,0.012696724327170254,13
Metang,0.0,0.0,0.013192293269491666,0.0,0.040454233932366336,0.03923661263820937,0.015511822112073472,0.0,0.0,0.0328018925948587,0.01713496021743595,0.0,0.0,0.0,0.012233448658773651,0.0,0.0,0.01294520121658848,13
Metapod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Mew,0.012147268875851373,0.005892304694683334,0.005810608456989511,0.0,0.022272825221378047,0.023042604098403873,0.020496767978052405,0.006680571752170344,0.0,0.0,0.007547174908540268,0.0,0.010184405531318287,0.023726135529682675,0.010776561554950364,0.0,0.00963518661320721,0.028508877922116694,9
Mewtwo,0.019444353166312572,0.009431918780913151,0.009301146134459617,0.0,0.028522011592382747,0.01844235673631962,0.010936515837605904,0.0,0.0,0.02312677487372032,0.012080899486906632,0.0,0.0,0.0,0.017250237146683316,0.0,0.0,0.018253870770735738,9
Mienfoo,0.0,0.0,0.012906671902815725,0.0,0.029683780926793673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025329859093539766,0
Mienshao,0.0,0.0,0.012535047725075403,0.0,0.028829090363478357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024600531802291173,0
Mightyena,0.013768208848154452,0.0,0.0,0.0,0.010097970578259124,0.0,0.0,0.015144063747830033,0.01952097921268676,0.0,0.017108550311404958,0.0,0.0,0.0,0.012214593392965423,0.0,0.0,0.025850497870418248,3
Milotic,0.0,0.04388140604781574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05889807362151166,0.01337593969013941,0.0,0.0,0.0,5
Miltank,0.0123648197992432,0.011995665280256302,0.0,0.0,0.027206063166663196,0.0,0.0,0.0,0.0,0.0,0.0,0.01368312262626347,0.0,0.0,0.02193912772397971,0.0,0.0,0.0,3
Mime Jr.,0.0,0.0,0.011414210931378982,0.0,0.0,0.01131607582640783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Minccino,0.0,0.0,0.015190094170031889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014905583245692003,12
Minun,0.0,0.0,0.012621022639727798,0.02562122712077231,0.0,0.012512511820273076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
Misdreavus,0.0,0.0,0.0,0.0,0.0,0.011519157447802702,0.0,0.0,0.0,0.0,0.0150915401204334,0.013439874831531435,0.0,0.0,0.0,0.0,0.0,0.0,1
Mismagius,0.0,0.0,0.0,0.0,0.0,0.011130348424543796,0.0,0.0,0.0,0.0,0.014582151564865252,0.012986235350549564,0.0,0.0,0.0,0.0,0.0,0.0,1
Moltres,0.032988284927219724,0.0,0.0,0.0,0.012097242796652733,0.0,0.037108655399969,0.018142399471822418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026166234119942084,0.0,4
Monferno,0.04667260362373238,0.011319795595861378,0.022325695438002,0.0,0.034230928903026814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03286130172836247,3
Mothim,0.0,0.0,0.0,0.0,0.0,0.0,0.035360831012353613,0.03457577834427609,0.0,0.0,0.0,0.0,0.05271012142107168,0.0,0.0,0.0,0.0,0.01475497428133901,4
Mr. Mime,0.00969156822198878,0.0,0.009271863304866856,0.0,0.0,0.009192147301354087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012619761883935158,0.008597964083588532,0.0,0.0,0.0,9
Mudkip,0.013913080447140092,0.04049310675875429,0.013310557909793777,0.0,0.04081689304909268,0.0,0.0,0.015303412342442807,0.019726382508314894,0.0,0.0,0.03079290906915417,0.0,0.0,0.024686235134821273,0.0,0.0,0.026122501513184338,5
Muk,0.023924774308884032,0.0,0.0,0.0,0.026320598749667936,0.0,0.0,0.0,0.0,0.0,0.014864613453601773,0.013237783727918737,0.0,0.0,0.010612542031589524,0.0,0.0,0.07860992194047486,3
Munchlax,0.024436864569385354,0.0118536481983847,0.0,0.0,0.035845292901644676,0.0,0.0,0.01343941826120204,0.017323659545815082,0.0,0.0,0.01352112768051656,0.0,0.0,0.021679389658155537,0.0,0.0,0.011470357591126887,3
Munna,0.0,0.0,0.0,0.0,0.019412050180345405,0.025103696017350907,0.01488676165424785,0.0,0.0,0.0,0.0,0.01464475738832653,0.0,0.0,0.0,0.0,0.0,0.0,1
Murkrow,0.0,0.0,0.0,0.0,0.0,0.0,0.029676309763628398,0.014508730127196688,0.0,0.0,0.016390801271640772,0.0,0.0,0.0,0.0,0.0,0.020925502708774312,0.0,4
Musharna,0.0,0.0,0.0,0.0,0.019362191639434756,0.025039218868195542,0.014848526011537794,0.0,0.0,0.0,0.0,0.014607143317242392,0.0,0.0,0.0,0.0,0.0,0.0,1
Natu,0.0,0.0,0.011532366604733389,0.0,0.0,0.011433215641594092,0.027120079223456207,0.013258990542131718,0.0,0.02867457863507428,0.014978945581961566,0.0,0.0,0.0,0.0,0.0,0.019123041098194172,0.0,1
Nidoking,0.021774246859594577,0.010562085873396847,0.0,0.0,0.03193962360345953,0.010326093771662444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028353080149263857,0.019317223813296012,0.0,0.0,0.081764465992882,3
Nidoqueen,0.021044021251838484,0.01020787359566313,0.0,0.0,0.030868489836687708,0.009979795773445526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027402225439236063,0.018669397434262887,0.0,0.0,0.09877799511818976,3
Nidoran-F,0.0,0.013903674090907835,0.0,0.0,0.010511136779508823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012714362838010808,0.0,0.0,0.12108685856514469,3
Nidoran-M,0.0,0.014716927519554527,0.0,0.0,0.011125953983149976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013458051096485747,0.0,0.0,0.09968736453684615,3
Nidorina,0.0,0.013903674090907835,0.0,0.0,0.010511136779508823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012714362838010808,0.0,0.0,0.12108685856514469,3
Nidorino,0.0,0.01471576402459129,0.0,0.0,0.011125074384374796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01345698712612611,0.0,0.0,0.09967948342535853,3
Nincada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060394231208505546,0.0,0.0,0.0,0.0,0.0,0
Ninetales,0.026765756742432076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016629733791120826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
Ninjask,0.0,0.0,0.0,0.0,0.0,0.0,0.03453895751188324,0.016886075708402275,0.0,0.0,0.0,0.0,0.05148500733969107,0.0,0.0,0.0,0.0,0.0,4
Noctowl,0.0,0.0,0.0,0.0,0.0,0.0,0.03259834753387754,0.03187462529733144,0.020543491766882718,0.0,0.0,0.016034208848832048,0.0,0.0,0.0,0.0,0.02298590407820028,0.0,4
Noibat,0.0,0.01630612534144629,0.0,0.0,0.0,0.0,0.037814616980713464,0.01848754366720159,0.0,0.0,0.02088574613996431,0.0,0.0,0.021886248808791434,0.0,0.0,0.026664025155546663,0.0,4
Noivern,0.0,0.015392695371256095,0.0,0.0,0.0,0.0,0.03569633297772891,0.017451915882721183,0.0,0.0,0.019715776814048687,0.0,0.0,0.041320467453657195,0.0,0.0,0.0251703705200659,0.0,4
Nosepass,0.015216701182495197,0.0,0.0,0.0,0.06696200030097346,0.04329768583566188,0.017117328826015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01349963671936522,0.0,0.0,0.0,13
Numel,0.01357794594961769,0.0,0.0,0.0,0.0298752801234877,0.0,0.0,0.0,0.0,0.0,0.0,0.015025588925506832,0.0,0.0,0.0,0.0,0.0,0.0,13
Nuzleaf,0.0,0.0,0.024403777617168772,0.0,0.028062865238566815,0.0,0.0,0.0,0.0,0.0,0.0158485621143811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Octillery,0.013546377754069664,0.05256779020998774,0.0,0.0,0.009935273753558394,0.01284831276662489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012017793893041688,0.0,0.0,0.0381509984136824,5
Oddish,0.0,0.0,0.030345361703679685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02977699215895527,7
Omanyte,0.0,0.02750558122957278,0.0,0.0,0.051985346573427245,0.01344550756475256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012576385836455305,0.0,0.0,0.0,5
Omastar,0.0,0.026467017470938364,0.0,0.0,0.06002696243389533,0.012937828168463948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01210152299188096,0.0,0.0,0.0,5
Onix,0.0,0.0,0.013360199169110491,0.0,0.0716959568875851,0.013245333187065968,0.0,0.0,0.0,0.0,0.0,0.015453875072265182,0.0,0.054552960939670755,0.0,0.0,0.0,0.0,13
Oshawott,0.016796789023483312,0.06518126820453014,0.03213876809597835,0.0,0.01231921183350556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014901426212515268,0.0,0.0,0.0,5
Pachirisu,0.0,0.0,0.013681461084542242,0.05554792694653224,0.0,0.013563833013030154,0.0,0.01572984707649107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013425206903632506,12
Palkia,0.014974080679775783,0.014527026081296964,0.0,0.0,0.03294716716062659,0.014202444037752832,0.016844404039284656,0.0,0.0,0.0,0.0,0.0,0.0,0.07799329408046057,0.013284393703937565,0.0,0.0,0.0,6
Palpitoad,0.0,0.01763411355550839,0.0,0.0,0.01333133805894875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03412782038052766,5
Pancham,0.013484177487767767,0.0,0.012900229104458597,0.0,0.029668963271519834,0.0,0.015168405900747932,0.0,0.0,0.0,0.01675560935352257,0.0,0.0,0.0,0.01196261235343905,0.0,0.0,0.025317214844442635,3
Pangoro,0.012432405323003272,0.0,0.011894005187318472,0.0,0.027354770228991843,0.0,0.013985263130287615,0.0,0.0,0.0,0.015448663969742989,0.0,0.0,0.01618871076663313,0.011029522982387026,0.0,0.0,0.046684920438224205,3
Panpour,0.0,0.042434618489630226,0.013948755528967098,0.0,0.021386964635602235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025869859186958378,0.0,0.0,0.013687494915009419,5
Pansage,0.0,0.0,0.027796105020161676,0.0,0.021309224103869005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013637741565204118,7
Pansear,0.04271707817342135,0.0,0.013622388057165515,0.0,0.02088656088537978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01336724031584953,3
Paras,0.0,0.0,0.025465755428700092,0.0,0.009761358453115612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022317248044417672,0.0,0.0,0.0,0.0,0.037483171586169844,7
Parasect,0.0,0.0,0.02539989785879599,0.0,0.009736114381778913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022259532901143502,0.0,0.0,0.0,0.0,0.03738623550273516,7
Patrat,0.0,0.0,0.014958048438716903,0.0,0.0,0.0,0.0,0.01719756486897431,0.022167980266471307,0.0,0.0,0.017302123192240754,0.0,0.0,0.0,0.0,0.0,0.01467788373795974,12
Pawniard,0.0,0.0,0.013581299469415444,0.0,0.031235342556694034,0.013464532549907086,0.0,0.0,0.0,0.0,0.017640225346391553,0.0,0.0,0.0,0.0,0.0,0.0,0.02665384263718749,0
Pelipper,0.0,0.05264549164577781,0.0,0.0,0.0,0.0,0.03052179872072946,0.014922089173581184,0.0,0.0,0.0,0.0,0.0,0.0,0.012035557619399374,0.0,0.02152167796112125,0.012735796706452853,4
Persian,0.0,0.011805637978765188,0.0,0.0,0.0,0.0,0.0,0.013384985278926868,0.017253494421501574,0.0,0.015121284344484336,0.0,0.0,0.0,0.0,0.0,0.0,0.01142389979367518,12
Petilil,0.0,0.0,0.03127861440185961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Phanpy,0.0,0.0,0.0,0.0,0.03620326373241042,0.0,0.0,0.01809817558865201,0.023328884197562478,0.0,0.0,0.0,0.0,0.0,0.014597261319740056,0.0,0.0,0.0154465425299052,12
Phantump,0.0,0.0,0.02734537374817749,0.0,0.020963681673432575,0.0,0.0,0.0,0.0,0.0,0.01775892491677429,0.01581533270423807,0.0,0.0,0.0,0.0,0.0,0.026833194068813643,11
Phione,0.0,0.03364206701703346,0.016587811497270857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01538217322552727,0.0,0.0,0.0,5
Pichu,0.0,0.0,0.01285793159837304,0.026102162652675162,0.0,0.01274738392453872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
Pidgeot,0.0,0.0,0.0,0.0,0.0,0.0,0.03743089733076475,0.03659988671883126,0.023588966598459073,0.0,0.0,0.018411203959861643,0.0,0.0,0.0,0.0,0.026393454904785472,0.0,4
Pidgeotto,0.0,0.0,0.0,0.0,0.0,0.0,0.03766152170946643,0.03682539096096827,0.02373430617495683,0.0,0.0,0.018524641595002254,0.0,0.0,0.0,0.0,0.026556073879303192,0.0,4
Pidgey,0.0,0.0,0.0,0.0,0.0,0.0,0.03815114925328725,0.03730414818871799,0.024042869650601373,0.0,0.0,0.018765475590885167,0.0,0.0,0.0,0.0,0.02690132241512587,0.0,4
Pidove,0.0,0.0,0.0,0.0,0.0,0.0,0.04183083164834282,0.020451068620595217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029495957817521342,0.0,4
Pignite,0.039574126209582484,0.012797543877882341,0.025240214326531472,0.0,0.02902471676105085,0.0,0.0,0.014509587429326917,0.018703127463600186,0.0,0.0,0.014597803298518678,0.0,0.0,0.0,0.0,0.0,0.037151196520439314,3
Pikachu,0.0,0.0,0.01034588778604764,0.021002604012290062,0.007931429285738393,0.010256937722831936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
Piloswine,0.0,0.014221902388044239,0.0,0.0,0.03225514931265093,0.0,0.0,0.01612449530001747,0.0207847736781885,0.0,0.0,0.016222529539453835,0.0,0.0,0.039016110279788664,0.0,0.0,0.0,5
Pineco,0.0,0.0,0.0,0.0,0.034365740338889395,0.01481394444625568,0.01756965667352347,0.0,0.0,0.0,0.0,0.0,0.02618995962692234,0.0,0.0,0.0,0.0,0.0,13
Pinsir,0.0,0.0,0.0,0.0,0.04164788977641326,0.013464780316838898,0.0,0.0,0.0,0.0,0.0,0.0,0.02380473709502278,0.0,0.0,0.0,0.0,0.0,0
Piplup,0.01594763082345754,0.04641453198929846,0.03051399931253577,0.0,0.01169641662356094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014148087687946946,0.0,0.0,0.0,5
Plusle,0.0,0.012847417790941552,0.012669289579318743,0.025719211115967082,0.0,0.012560363778818738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
Politoed,0.0,0.03950817353637968,0.0,0.0,0.009956021054440158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036128670028098234,0.0,0.0,0.0,5
Poliwag,0.0,0.04779176829224073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029135794311857467,0.0,0.0,0.0,5
Poliwhirl,0.0,0.04202342106836626,0.0,0.0,0.010589860970186406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038428764919563034,0.0,0.0,0.0,5
Poliwrath,0.0,0.037434095841929374,0.0,0.0,0.03773342202347038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03423200759275599,0.0,0.0,0.024149103478311885,5
Ponyta,0.0331733928154776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Poochyena,0.013823040937741763,0.0,0.0,0.0,0.010138185891195152,0.0,0.0,0.015204375199326372,0.019598721792918286,0.0,0.01717668535887046,0.0,0.0,0.0,0.012263238186676947,0.0,0.0,0.025953447849659545,3
Porygon,0.0,0.0,0.0,0.0,0.0,0.0289845984628826,0.0171881785320688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013555512569102828,0.0,0.0,0.0,11
Porygon2,0.0,0.0,0.0,0.0,0.0,0.028464487358838848,0.016879747055115146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013312267087637086,0.0,0.0,0.0,11
Porygon-Z,0.0,0.0,0.0,0.0,0.0,0.027622063011983566,0.016380180359649187,0.0,0.0,0.0,0.018094182410624403,0.0,0.0,0.0,0.012918282198146943,0.0,0.0,0.0,11
Primeape,0.011286635166926807,0.0,0.0,0.0,0.033111673740611205,0.010705018074953455,0.0,0.012414506807060193,0.016002529661241376,0.0,0.0,0.012489984935842705,0.0,0.0,0.010013042426882923,0.0,0.0,0.031786829524953625,3
Prinplup,0.015234047855397807,0.04433769563255827,0.029148638498891655,0.0,0.022346111789583865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013515025980129852,0.0,0.0,0.0,5
Probopass,0.0147611754207568,0.0,0.0,0.0,0.0649574320421371,0.042001530309884155,0.016604906050613606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013095512840869494,0.0,0.0,0.0,13
Psyduck,0.0,0.04759601667512964,0.0,0.0,0.008995612205827464,0.011633140869051987,0.0,0.013490841911256086,0.01738994558504873,0.0,0.0,0.013572863977777747,0.0,0.0,0.0217623421584423,0.0,0.0,0.0,9
Pumpkaboo,0.01508966235406039,0.0,0.01443618653439484,0.0,0.022134319455444796,0.0,0.0,0.0,0.0,0.0,0.018750605137803432,0.016698480344384578,0.0,0.0,0.0,0.0,0.0,0.014165796322927502,11
Pumpkaboo-Large,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
Pumpkaboo-Small,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
Pumpkaboo-Super,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
Pupitar,0.0,0.0,0.0,0.0,0.04081499937757344,0.013195506499879899,0.0,0.0,0.0,0.0,0.017287767499901966,0.015395740226718958,0.0,0.01811591399779597,0.0,0.0,0.0,0.0,3
Purrloin,0.0,0.0,0.014077047244327576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018284132984546196,0.0,0.0,0.0,0.0,0.0,0.0,0.01381338372265163,11
Purugly,0.0,0.013467057004482669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
Pyroar,0.04948233128733284,0.0,0.0,0.0,0.01209721930169917,0.0,0.0,0.0,0.0,0.0,0.020495790064670602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Quagsire,0.0,0.0232826299857161,0.0,0.0,0.026402399836881116,0.0,0.0,0.0,0.0,0.0,0.0,0.01327892508308074,0.0,0.0,0.021291048936131683,0.0,0.0,0.02252978046323743,5
Quilava,0.031875998212189616,0.015462166502858313,0.015247785051909454,0.0,0.011689352465861152,0.0,0.0,0.017530680797881094,0.022597372880757936,0.0,0.0,0.017637264410381517,0.0,0.0,0.0,0.0,0.0,0.0,3
Quilladin,0.0,0.012384824699643587,0.03663933089017679,0.0,0.028088673301107217,0.012108106554618596,0.0,0.0,0.0,0.0,0.0,0.01412702598070318,0.0,0.0,0.0,0.0,0.0,0.035953075111767936,0
Qwilfish,0.0,0.026669460038183684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012194085872634135,0.0,0.0,0.07742128961831049,5
Raichu,0.0,0.0,0.010172432605982164,0.02065048242194104,0.0077984539893322545,0.010084973845354598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
Raikou,0.0,0.0,0.0,0.0,0.02325384165109615,0.015035953611839056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
Ralts,0.01098889772845122,0.0,0.010513010410244376,0.0,0.0,0.010422623489381026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014309064283872191,0.009748901913839366,0.0,0.0,0.0,1
Rampardos,0.02404456691958036,0.0,0.0,0.0,0.044087312300149194,0.011402757317468135,0.0,0.0,0.0,0.0,0.0,0.013304066011384704,0.0,0.031309350785871166,0.010665679590994485,0.0,0.0,0.0,3
Rapidash,0.032144177341019625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030176146987040995,3
Raticate,0.0,0.0,0.01277243674868014,0.0,0.009791685447752493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011844108224440123,0.0,0.0,0.0,12
Rattata,0.0,0.0,0.013314914936781675,0.0,0.010207563473588546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012347157916186433,0.0,0.0,0.0,12
Regice,0.0,0.0,0.0,0.0,0.051720204578250634,0.013376931149726734,0.015865328002189528,0.0,0.0,0.0,0.0,0.015607415828545287,0.0,0.0,0.025024484443813128,0.0,0.0,0.0,13
Regigigas,0.01485336894254386,0.0,0.0,0.0,0.05446927927373097,0.028175905511647593,0.016708614916886997,0.016337663716226594,0.02105955172263618,0.0,0.0,0.016436993984045002,0.0,0.0,0.013177303173549215,0.0,0.0,0.0,3
Regirock,0.014569626577679767,0.0,0.0,0.0,0.0641145099439802,0.02763766411382146,0.016389431980782736,0.0,0.0,0.0,0.0,0.01612299979442171,0.0,0.0,0.012925578519064626,0.0,0.0,0.0,13
Registeel,0.0,0.0,0.0,0.0,0.051061655276381894,0.02641320747251942,0.01566331602708311,0.0,0.0,0.0,0.0,0.015408687828884863,0.0,0.0,0.012352924824629402,0.0,0.0,0.0,13
Relicanth,0.0,0.045170792743200926,0.0,0.0,0.045531982204436904,0.01472050903573438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01376897082172957,0.0,0.0,0.0,5
Remoraid,0.01517057087462117,0.05887060006600305,0.0,0.0,0.011126500188719452,0.014388808800701373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013458711791512382,0.0,0.0,0.01424175121152347,5
